CLUSTER ID,Cluster Name,LATITUDE,LONGITUDE,TYPE,Name FME/Infra,STATUS (Existing/Proposed),Condition
C-NIR-0021,BACOLOD-TALISAY INTEGRATED CROPS CLUSTER,10.68943,123.053972,FME,120hp Four-Wheel Drive Tractor,Existing,Operational
C-NIR-0021,BACOLOD-TALISAY INTEGRATED CROPS CLUSTER,10.71383,123.083503,FME,TRACTOR,Existing,Operational
C-NIR-0021,BACOLOD-TALISAY INTEGRATED CROPS CLUSTER,10.69312,123.110822,FME,TRACTOR,Existing,Operational
C-NIR-0021,BACOLOD-TALISAY INTEGRATED CROPS CLUSTER,10.74858,123.037669,FME,TRACTOR,Existing,for repair
C-NIR-0021,BACOLOD-TALISAY INTEGRATED CROPS CLUSTER,10.74858,123.037669,FME,THRESHER,Existing,Operational
C-NIR-0021,BACOLOD-TALISAY INTEGRATED CROPS CLUSTER,10.65459,123.088658,FME,Tiller Cultivator Machine,Existing,Operational
C-NIR-0021,BACOLOD-TALISAY INTEGRATED CROPS CLUSTER,10.65459,123.088658,FME,7hp Shredder Machine,Existing,Operational
C-NIR-0021,BACOLOD-TALISAY INTEGRATED CROPS CLUSTER,10.65459,123.088658,FME,SHREDDER,Existing,Operational
C-NIR-0021,BACOLOD-TALISAY INTEGRATED CROPS CLUSTER,10.65459,123.088658,FME,CULTIVATOR,Existing,Operational
C-NIR-0021,BACOLOD-TALISAY INTEGRATED CROPS CLUSTER,10.68943,123.053972,FME,HAULING TRUCK,Proposed,N/A
C-NIR-0021,BACOLOD-TALISAY INTEGRATED CROPS CLUSTER,10.68943,123.053972,FME,TRACTOR,Proposed,N/A
C-NIR-0021,BACOLOD-TALISAY INTEGRATED CROPS CLUSTER,10.68943,123.053972,FME,sugarcane HARVESTER,Proposed,N/A
C-NIR-0021,BACOLOD-TALISAY INTEGRATED CROPS CLUSTER,10.68943,123.053972,FME,Mobile solar irrigator,Proposed,N/A
C-NIR-0022,CADIZ-MANAPLA SUGARCANE CLUSTER FARM,10.86886,123.177586,FME,120hp Four-Wheel DriveTractor,Existing,Operational
C-NIR-0022,CADIZ-MANAPLA SUGARCANE CLUSTER FARM,10.86886,123.177586,FME,10-Wheeler Dump Truck,Existing,Operational
C-NIR-0022,CADIZ-MANAPLA SUGARCANE CLUSTER FARM,10.89918,123.179653,FME,10-Wheeler Dump Truck,Existing,Operational
C-NIR-0022,CADIZ-MANAPLA SUGARCANE CLUSTER FARM,10.94011,123.172686,FME,90hp Four-Wheel Drive Tractor,Existing,Operational
C-NIR-0022,CADIZ-MANAPLA SUGARCANE CLUSTER FARM,10.91026,123.172686,FME,120hp Four-Wheel Drive Tractor,Existing,Operational
C-NIR-0022,CADIZ-MANAPLA SUGARCANE CLUSTER FARM,10.86886,123.177586,FME,Sugarcane Grabber,Existing,Operational
C-NIR-0022,CADIZ-MANAPLA SUGARCANE CLUSTER FARM,10.94011,123.190642,FME,4WD  120 HP MASSEY FERGUSON FARM TRACTOR,Existing,FOR REPAIR
C-NIR-0022,CADIZ-MANAPLA SUGARCANE CLUSTER FARM,10.86886,123.177586,FME,4WD  120 HP MASSEY FERGUSON FARM TRACTOR,Existing,Operational
C-NIR-0022,CADIZ-MANAPLA SUGARCANE CLUSTER FARM,10.86886,123.177586,FME,7HP KUBOTA-ENGINE SHREDDER,Existing,NON OPERATIONAL
C-NIR-0022,CADIZ-MANAPLA SUGARCANE CLUSTER FARM,10.86886,123.177586,FME,7HP KUBICO ENGINE WATER PUMP,Existing,OPERATIONAL
C-NIR-0022,CADIZ-MANAPLA SUGARCANE CLUSTER FARM,10.90419,123.231558,FME,"Tresher, Power Tiller",Existing,Operational
C-NIR-0022,CADIZ-MANAPLA SUGARCANE CLUSTER FARM,10.94919,123.197817,FME,SUGARCANE Grabber,Existing,Operational
C-NIR-0022,CADIZ-MANAPLA SUGARCANE CLUSTER FARM,10.94919,123.197817,FME,Tractor,Existing,Operational
C-NIR-0022,CADIZ-MANAPLA SUGARCANE CLUSTER FARM,10.94011,123.172686,FME,Truck,Existing,Under repair
C-NIR-0022,CADIZ-MANAPLA SUGARCANE CLUSTER FARM,10.94011,123.172686,FME,Tractor,Existing,Operational
C-NIR-0022,CADIZ-MANAPLA SUGARCANE CLUSTER FARM,10.91078,123.172586,FME,120hp Four-Wheel Drive Tractor,Existing,Operational
C-NIR-0022,CADIZ-MANAPLA SUGARCANE CLUSTER FARM,10.91078,123.172586,FME,120hp Four-Wheel Drive Tractor,Existing,Operational
C-NIR-0022,CADIZ-MANAPLA SUGARCANE CLUSTER FARM,10.91881,123.174181,FME,90hp Four-Wheel Drive Tractor,Existing,Operational
C-NIR-0022,CADIZ-MANAPLA SUGARCANE CLUSTER FARM,10.91078,123.172586,FME,Sugarcane Juicer,Existing,Operational
C-NIR-0022,CADIZ-MANAPLA SUGARCANE CLUSTER FARM,10.95005,123.181389,FME,SUGARCANE GRABBER,Proposed,N/A
C-NIR-0022,CADIZ-MANAPLA SUGARCANE CLUSTER FARM,10.95005,123.181389,FME,SUGARCANE HARVESTER,Proposed,N/A
C-NIR-0022,CADIZ-MANAPLA SUGARCANE CLUSTER FARM,10.95005,123.181389,FME,HAULING TRUCk,Proposed,N/A
C-NIR-0022,CADIZ-MANAPLA SUGARCANE CLUSTER FARM,10.95005,123.181389,FME,AGRICULTURAL DRONE,Proposed,N/A
C-NIR-0022,CADIZ-MANAPLA SUGARCANE CLUSTER FARM,10.95005,123.181389,FME,FARM TRACTOR WITH FARM IMPLEMENTS,Proposed,N/A
C-NIR-0022,CADIZ-MANAPLA SUGARCANE CLUSTER FARM,10.95005,123.181389,FME,mobile solar irrigator,Proposed,N/A
C-NIR-0022,CADIZ-MANAPLA SUGARCANE CLUSTER FARM,10.90639,123.185556,INFRASTRUCTURE,SOLAR WATER PUMP AND RESERVOIR,Proposed,N/A
C-NIR-0022,CADIZ-MANAPLA SUGARCANE CLUSTER FARM,10.86225,123.171694,INFRASTRUCTURE,SOLAR WATER PUMP AND RESERVOIR,Proposed,N/A
C-NIR-0022,CADIZ-MANAPLA SUGARCANE CLUSTER FARM,10.85075,123.158806,INFRASTRUCTURE,SOLAR WATER PUMP AND RESERVOIR,Proposed,N/A
C-NIR-0024,ESCALANTE CITY NORTHERN NEGROS SUGARCANE CLUSTER FARM,10.84768,123.462953,FME,6-Wheeler Dump Truck,Existing,Operational
C-NIR-0024,ESCALANTE CITY NORTHERN NEGROS SUGARCANE CLUSTER FARM,10.84777,123.463317,FME,10-Wheeler Dump Truck,Existing,Operational
C-NIR-0024,ESCALANTE CITY NORTHERN NEGROS SUGARCANE CLUSTER FARM,10.84777,123.463317,FME,Village Scale Muscovado Mill,Existing,Operational
C-NIR-0024,ESCALANTE CITY NORTHERN NEGROS SUGARCANE CLUSTER FARM,10.84777,123.463317,FME,7hp Hand Tractor with implements & accessories,Existing,Operational
C-NIR-0024,ESCALANTE CITY NORTHERN NEGROS SUGARCANE CLUSTER FARM,10.84768,123.462953,FME,120hp Four-Wheel DriveFarm Tractor,Existing,Operational
C-NIR-0024,ESCALANTE CITY NORTHERN NEGROS SUGARCANE CLUSTER FARM,10.84777,123.463317,FME,120hp Four-Wheel DriveFarm Tractor,Existing,Operational
C-NIR-0024,ESCALANTE CITY NORTHERN NEGROS SUGARCANE CLUSTER FARM,10.83988,123.497608,FME,Combine harvester,Existing,Operational
C-NIR-0024,ESCALANTE CITY NORTHERN NEGROS SUGARCANE CLUSTER FARM,10.83988,123.497608,FME,Handtractor,Existing,Operational
C-NIR-0024,ESCALANTE CITY NORTHERN NEGROS SUGARCANE CLUSTER FARM,10.84777,123.463317,FME,SUGARCANE HARVESTER,Proposed,N/A
C-NIR-0024,ESCALANTE CITY NORTHERN NEGROS SUGARCANE CLUSTER FARM,10.84777,123.463317,FME,Solar Mobile irrigator,Proposed,N/A
C-NIR-0024,ESCALANTE CITY NORTHERN NEGROS SUGARCANE CLUSTER FARM,10.84777,123.463317,FME,"4WD Tractor
",Proposed,N/A
C-NIR-0024,ESCALANTE CITY NORTHERN NEGROS SUGARCANE CLUSTER FARM,10.84777,123.463317,FME,Hauling Truck,Proposed,N/A
C-NIR-0024,ESCALANTE CITY NORTHERN NEGROS SUGARCANE CLUSTER FARM,10.80667,123.450556,INFRASTRUCTURE,irrigation,Proposed,N/A
C-NIR-0024,ESCALANTE CITY NORTHERN NEGROS SUGARCANE CLUSTER FARM,10.83028,123.535,INFRASTRUCTURE,irrigation,Proposed,N/A
C-NIR-0024,ESCALANTE CITY NORTHERN NEGROS SUGARCANE CLUSTER FARM,10.87056,123.506389,INFRASTRUCTURE,irrigation,Proposed,N/A
C-NIR-0023,CENTRAL DSB CLUSTER FARM,10.57754,123.220694,FME,Hauling Truck,Proposed,N/A
C-NIR-0023,CENTRAL DSB CLUSTER FARM,10.57754,123.220694,FME,TRACTOR with farm implements,Proposed,N/A
C-NIR-0023,CENTRAL DSB CLUSTER FARM,10.57754,123.220694,FME,solar mobile irrigator,Proposed,N/A
C-NIR-0037,TOBOSO SUGARCANE CLUSTER,10.70761,123.398172,FME,7hp Hand Tractor with implements & accessories,Existing,Operational
C-NIR-0037,TOBOSO SUGARCANE CLUSTER,10.71504,123.515242,FME,Tractor with Farm Implements,Proposed,N/A
C-NIR-0037,TOBOSO SUGARCANE CLUSTER,10.71504,123.515242,FME,Hauling truck,Proposed,N/A
C-NIR-0037,TOBOSO SUGARCANE CLUSTER,10.71543,123.44794,INFRASTRUCTURE,iriigation,Proposed,N/A
C-NIR-0037,TOBOSO SUGARCANE CLUSTER,10.73193,123.464886,INFRASTRUCTURE,iriigation,Proposed,N/A
C-NIR-0041,(MAGMAVICE) CADIZ UPLAND CLUSTER FARM,10.81877,123.28073,FME,FARM TRACTOR,Existing,Operational
C-NIR-0041,(MAGMAVICE) CADIZ UPLAND CLUSTER FARM,10.81877,123.28073,FME,FLOATING TILLER,Existing,For repair
C-NIR-0041,(MAGMAVICE) CADIZ UPLAND CLUSTER FARM,10.84641,123.31179,FME,FARM TRACTOR WITH IMPLEMENTS,Existing,Operational
C-NIR-0041,(MAGMAVICE) CADIZ UPLAND CLUSTER FARM,10.90556,123.29,FME,90hp Four-Wheel Drive Tractor,Existing,Operational
C-NIR-0041,(MAGMAVICE) CADIZ UPLAND CLUSTER FARM,10.90556,123.29,FME,FOUR WHEEL FARM TRACTOR WITH IMPLEMENTS,Existing,Operational
C-NIR-0041,(MAGMAVICE) CADIZ UPLAND CLUSTER FARM,10.84641,123.31179,FME,Hauling Truck,Proposed,N/A
C-NIR-0041,(MAGMAVICE) CADIZ UPLAND CLUSTER FARM,10.84641,123.31179,FME,TRACTOR WITH FARM IMPLEMENTS,Proposed,N/A
C-NIR-0041,(MAGMAVICE) CADIZ UPLAND CLUSTER FARM,10.84641,123.31179,FME,GRASS CUTTER,Proposed,N/A
C-NIR-0041,(MAGMAVICE) CADIZ UPLAND CLUSTER FARM,10.84641,123.31179,FME,mobile solar irrigation,Proposed,N/A
C-NIR-0041,(MAGMAVICE) CADIZ UPLAND CLUSTER FARM,10.8161,123.275118,INFRASTRUCTURE,IRRIGATION,Proposed,N/A
C-NIR-0041,(MAGMAVICE) CADIZ UPLAND CLUSTER FARM,10.85413,123.315294,INFRASTRUCTURE,bridge,Proposed,N/A
C-NIR-0041,(MAGMAVICE) CADIZ UPLAND CLUSTER FARM,10.8233,123.329496,INFRASTRUCTURE,bridge,Proposed,N/A
C-NIR-0041,(MAGMAVICE) CADIZ UPLAND CLUSTER FARM,10.90556,123.29,INFRASTRUCTURE,IRRIGATION,Proposed,N/A
C-NIR-0042,DAMSITE-CANSILAYAN CLUSTER FARM,10.55484,122.99505,FME,7hp Kubota-Engine Shredder,Existing,Operational
C-NIR-0042,DAMSITE-CANSILAYAN CLUSTER FARM,10.55484,122.99505,FME,Mechanical Thresher,Existing,Operational
C-NIR-0042,DAMSITE-CANSILAYAN CLUSTER FARM,10.55484,122.99505,FME,Floating Tiller,Existing,Operational
C-NIR-0042,DAMSITE-CANSILAYAN CLUSTER FARM,10.55484,122.99505,FME,Rice Transplanter,Existing,Operational
C-NIR-0042,DAMSITE-CANSILAYAN CLUSTER FARM,10.55484,122.99505,FME,Water Pump,Existing,Operational
C-NIR-0042,DAMSITE-CANSILAYAN CLUSTER FARM,10.55484,122.99505,FME,Hand Tractor,Existing,Operational
C-NIR-0042,DAMSITE-CANSILAYAN CLUSTER FARM,10.55484,122.99505,FME,Rice Seeder,Existing,Non-operational
C-NIR-0042,DAMSITE-CANSILAYAN CLUSTER FARM,10.55484,122.99505,FME,Collapsible Dryer,Existing,Non-operational
C-NIR-0042,DAMSITE-CANSILAYAN CLUSTER FARM,10.55484,122.99505,FME,FLOATING TILLER,Existing,Operational
C-NIR-0042,DAMSITE-CANSILAYAN CLUSTER FARM,10.55484,122.99505,FME,TRANSPLANTER,Existing,Operational
C-NIR-0042,DAMSITE-CANSILAYAN CLUSTER FARM,10.55484,122.99505,FME,RICE COMBINE HARVESTER,Existing,Operational
C-NIR-0042,DAMSITE-CANSILAYAN CLUSTER FARM,10.55484,122.99505,FME,FOUR WHEEL FARM TRACTOR WITH IMPLEMENTS,Existing,Operational
C-NIR-0042,DAMSITE-CANSILAYAN CLUSTER FARM,10.55484,122.99505,FME,MECHANICAL DRYER,Existing,Operational
C-NIR-0042,DAMSITE-CANSILAYAN CLUSTER FARM,10.55484,122.99505,FME,SHREDDER,Existing,Operational
C-NIR-0042,DAMSITE-CANSILAYAN CLUSTER FARM,10.55484,122.99505,FME,PUMPING UNIT,Existing,Operational
C-NIR-0042,DAMSITE-CANSILAYAN CLUSTER FARM,10.55484,122.99505,FME,THRESHER UNIT,Existing,Operational
C-NIR-0042,DAMSITE-CANSILAYAN CLUSTER FARM,10.55484,122.99505,FME,RICE COMBINE HARVESTER,Proposed,N/A
C-NIR-0042,DAMSITE-CANSILAYAN CLUSTER FARM,10.89851,123.337228,FME,4wd Farm Tractor with implements,Proposed,N/A
C-NIR-0042,DAMSITE-CANSILAYAN CLUSTER FARM,10.89851,123.337228,FME,mobile solar irrigator,Proposed,N/A
C-NIR-0042,DAMSITE-CANSILAYAN CLUSTER FARM,10.89851,123.337228,FME,hauling truck,Proposed,N/A
C-NIR-0042,DAMSITE-CANSILAYAN CLUSTER FARM,10.89851,123.337228,INFRASTRUCTURE,Multi solar tunnel dryer,Proposed,N/A
C-NIR-0042,DAMSITE-CANSILAYAN CLUSTER FARM,10.89851,123.337228,INFRASTRUCTURE,RICEBIS warehouse,Proposed,N/A
C-NIR-0042,DAMSITE-CANSILAYAN CLUSTER FARM,10.89851,123.337228,INFRASTRUCTURE,BRIDGE,Proposed,N/A
C-NIR-0044,NORTHERN CADIZ CLUSTER FARM,10.89851,123.337228,FME,FARM TRACTOR,Existing,Operational
C-NIR-0044,NORTHERN CADIZ CLUSTER FARM,10.92781,123.264581,FME,MOBILE SOLAR IRRIGATION PUMP,Existing,Operational
C-NIR-0044,NORTHERN CADIZ CLUSTER FARM,10.92781,123.264581,FME,mobile solar irrigator,Proposed,N/A
C-NIR-0044,NORTHERN CADIZ CLUSTER FARM,10.92781,123.264581,FME,Farm Tractor with implements,Proposed,N/A
C-NIR-0044,NORTHERN CADIZ CLUSTER FARM,10.92781,123.264581,FME,Hauling truck,Proposed,N/A
C-NIR-0044,NORTHERN CADIZ CLUSTER FARM,10.92781,123.264581,FME,Agricultural drone,Proposed,N/A
C-NIR-0044,NORTHERN CADIZ CLUSTER FARM,10.92781,123.264581,INFRASTRUCTURE,MUSHROOM GROW HOUSE / FRUITING ROOM,Proposed,N/A
C-NIR-0046,CENTRAL CADIZ CLUSTER FARM,10.92781,123.264581,FME,7hp Shredder,Existing,Operational
C-NIR-0046,CENTRAL CADIZ CLUSTER FARM,10.92781,123.264581,FME,10-Wheeler Dump Truck,Existing,Operational
C-NIR-0046,CENTRAL CADIZ CLUSTER FARM,10.92781,123.264581,FME,120hp Four-Wheel Drive Tractor,Existing,Operational
C-NIR-0046,CENTRAL CADIZ CLUSTER FARM,10.9335,123.22035,FME,CANE LOADER,Existing,NON-OPERATIONAL
C-NIR-0046,CENTRAL CADIZ CLUSTER FARM,10.92781,123.264581,FME,TRACTOR,Existing,Operational
C-NIR-0046,CENTRAL CADIZ CLUSTER FARM,10.92781,123.264581,FME,MONGGO SHREDDER,Existing,Operational
C-NIR-0046,CENTRAL CADIZ CLUSTER FARM,10.92781,123.264581,FME,CANTER,Existing,Operational
C-NIR-0046,CENTRAL CADIZ CLUSTER FARM,10.92781,123.264581,FME,INCUBATOR/ SETTER,Existing,Operational
C-NIR-0046,CENTRAL CADIZ CLUSTER FARM,10.92781,123.264581,FME,INCUBATOR/HATCHER,Existing,Operational
C-NIR-0046,CENTRAL CADIZ CLUSTER FARM,10.9335,123.22035,FME,Vermi-Compost Shredder,Existing,Operational
C-NIR-0046,CENTRAL CADIZ CLUSTER FARM,10.95396,123.250469,FME,Sugarcane Juicer,Existing,Operational
C-NIR-0046,CENTRAL CADIZ CLUSTER FARM,10.9335,123.22035,FME,Farm Tractor,Existing,Operational
C-NIR-0046,CENTRAL CADIZ CLUSTER FARM,10.9335,123.22035,FME,Grass Cutter,Existing,Operational
C-NIR-0046,CENTRAL CADIZ CLUSTER FARM,10.9335,123.22035,FME,Padding,Existing,Operational
C-NIR-0046,CENTRAL CADIZ CLUSTER FARM,10.9335,123.22035,FME,CANE LOADER,Proposed,N/A
C-NIR-0046,CENTRAL CADIZ CLUSTER FARM,10.9335,123.22035,FME,Farm Tractor with farm equipment and implements,Proposed,N/A
C-NIR-0047,CALATRAVA INTEGRATED FARMING CLUSTER,10.53946,123.451817,FME,90 HP McCormick Farm Tractor,Existing,Operational
C-NIR-0047,CALATRAVA INTEGRATED FARMING CLUSTER,10.53946,123.451817,FME,CANE LOADER,Proposed,N/A
C-NIR-0047,CALATRAVA INTEGRATED FARMING CLUSTER,10.53946,123.451817,FME,Farm Tractor with farm equipment and implements,Proposed,N/A
C-NIR-0047,CALATRAVA INTEGRATED FARMING CLUSTER,10.53946,123.451817,FME,TRUCK,Proposed,N/A
C-NIR-0047,CALATRAVA INTEGRATED FARMING CLUSTER,10.53946,123.451817,FME,FERTILIZER APPLICATOR,Proposed,N/A
C-NIR-0047,CALATRAVA INTEGRATED FARMING CLUSTER,10.53946,123.451817,FME,SUGARCANE TRASH SHREDDER,Proposed,N/A
C-NIR-0047,CALATRAVA INTEGRATED FARMING CLUSTER,10.53946,123.451817,FME,Sugarcane Harvester,Proposed,N/A
C-NIR-0047,CALATRAVA INTEGRATED FARMING CLUSTER,10.53946,123.451817,FME,PLANTING MACHINE,Proposed,N/A
C-NIR-0047,CALATRAVA INTEGRATED FARMING CLUSTER,10.53946,123.451817,FME,PANDAN SLITTER/PRESSER MACHINE,Proposed,N/A
C-NIR-0049,MAGTAMDI ESCALANTE CLUSTER FARM,10.78577,123.392936,FME,7hp Water Pump,Existing,Operational
C-NIR-0049,MAGTAMDI ESCALANTE CLUSTER FARM,10.78577,123.392936,FME,10-Wheeler Dump Truck,Existing,Operational
C-NIR-0049,MAGTAMDI ESCALANTE CLUSTER FARM,10.78577,123.392936,FME,120hp Four-Wheel Drive Tractor,Existing,Operational
C-NIR-0049,MAGTAMDI ESCALANTE CLUSTER FARM,10.78577,123.392936,FME, FARM TRACTOR W/ IMPLEMENTS ,Proposed,N/A
C-NIR-0049,MAGTAMDI ESCALANTE CLUSTER FARM,10.78577,123.392936,INFRASTRUCTURE,Irrigation,Proposed,N/A
C-NIR-0050,UPLAND ESCALANTE CLUSTER FARM,10.75981,123.430083,FME,90hp Lovol Farm Tractor,Existing,Operational
C-NIR-0050,UPLAND ESCALANTE CLUSTER FARM,10.75981,123.430083,FME,Hauling truck,Proposed,N/A
C-NIR-0050,UPLAND ESCALANTE CLUSTER FARM,10.75981,123.430083,INFRASTRUCTURE,irrigation,Proposed,N/A
C-NIR-0051,ESCALANTE FIVE STAR CLUSTER FARM,10.78044,123.516133,FME,4WD Tractor,Proposed,N/A
C-NIR-0051,ESCALANTE FIVE STAR CLUSTER FARM,10.78044,123.516133,FME,Hauling Truck,Proposed,N/A
C-NIR-0011,Tampalon-Camansi Cane Link,9.87672,122.8010433,FME,DUMP TRUCK,Existing,Operational
C-NIR-0011,Tampalon-Camansi Cane Link,9.87672,122.8010433,FME,FARM TRACTOR : 120 hp farm tractor,Existing,Operational
C-NIR-0011,Tampalon-Camansi Cane Link,9.87672,122.8010433,FME,HAULING VEHICLE,Existing,Operational
C-NIR-0011,Tampalon-Camansi Cane Link,9.87672,122.8010433,FME,Shredder,Existing,Operational
C-NIR-0011,Tampalon-Camansi Cane Link,9.87672,122.8010433,FME,"120HP 4WD, FARM TRACTOR WITH FARM IMPLEMENTS",Proposed,N/A
C-NIR-0011,Tampalon-Camansi Cane Link,9.87672,122.8010433,FME,SUGARCANE HAULING TRUCK,Proposed,N/A
C-NIR-0011,Tampalon-Camansi Cane Link,9.87672,122.8010433,INFRASTRUCTURE,Multi-Purpose Building with Warehouse and Garage,Proposed,N/A
C-NIR-0012,UPPER KABANKALAN SUGAR PLANTERS,9.83157,122.7544265,FME,DUMP TRUCK,Existing,Operational
C-NIR-0012,UPPER KABANKALAN SUGAR PLANTERS,9.83157,122.7544265,FME,FARM TRACTOR : 4WD Tractor 120 HP Massey Ferguson,Existing,Operational
C-NIR-0012,UPPER KABANKALAN SUGAR PLANTERS,9.83157,122.7544265,FME,Shredder,Existing,Operational
C-NIR-0012,UPPER KABANKALAN SUGAR PLANTERS,9.78619,122.826606,FME,"120HP 4WD, FARM TRACTOR WITH FARM IMPLEMENTS",Proposed,N/A
C-NIR-0012,UPPER KABANKALAN SUGAR PLANTERS,9.78619,122.826606,FME,Hauling Truck,Proposed,N/A
C-NIR-0012,UPPER KABANKALAN SUGAR PLANTERS,9.7876,122.801572,INFRASTRUCTURE,Multi-Purpose Building with Warehouse and Garage,Proposed,N/A
C-NIR-0012,UPPER KABANKALAN SUGAR PLANTERS,9.78619,122.826606,INFRASTRUCTURE,SOLAR WATER PUMP AND RESERVOIR,Proposed,N/A
C-NIR-0052,PUTO MANAPLA CLUSTER FARM,10.91432,123.116183,FME,4WD 90 HP John Deere Farm Tractor,Existing,Operational
C-NIR-0052,PUTO MANAPLA CLUSTER FARM,10.91432,123.116183,FME,Sugarcane Juicer,Existing,Operational
C-NIR-0052,PUTO MANAPLA CLUSTER FARM,10.91432,123.116183,FME,Sugarcane Grabber,Proposed,N/A
C-NIR-0052,PUTO MANAPLA CLUSTER FARM,10.91432,123.116183,FME,Dump Truck,Proposed,N/A
C-NIR-0052,PUTO MANAPLA CLUSTER FARM,10.91432,123.116183,FME,Mobile Solar Irrigation,Proposed,N/A
C-NIR-0013,Kabankalan Diversified Farm Collective,9.95781,122.8166747,FME,SHREDDER,Existing,Operational
C-NIR-0013,Kabankalan Diversified Farm Collective,9.95781,122.8166747,FME,Delivery Truck,Proposed,N/A
C-NIR-0013,Kabankalan Diversified Farm Collective,9.95781,122.8166747,FME,Mini Power Cultivator,Proposed,N/A
C-NIR-0013,Kabankalan Diversified Farm Collective,9.93716,122.829075,FME,"90HP 4WD, FARM TRACTOR WITH ROTAVATOR",Proposed,N/A
C-NIR-0013,Kabankalan Diversified Farm Collective,9.93716,122.829075,FME,Multi Solar Tunnel Dryer ,Proposed,N/A
C-NIR-0013,Kabankalan Diversified Farm Collective,9.93716,122.829075,FME,Sugarcane Hauling Truck,Proposed,N/A
C-NIR-0013,Kabankalan Diversified Farm Collective,9.93716,122.829075,FME,120hp Four-Wheel Drive Tractor with complete implements,Proposed,N/A
C-NIR-0013,Kabankalan Diversified Farm Collective,9.93716,122.829075,FME,Mechanical Thresher,Proposed,N/A
C-NIR-0013,Kabankalan Diversified Farm Collective,9.95781,122.8166747,INFRASTRUCTURE,Bagsakan Center  / MULTI-PURPOSE BUILDING WITH WAREHOUSE AND GARAGE,Proposed,N/A
C-NIR-0013,Kabankalan Diversified Farm Collective,9.93716,122.829075,FME,Combine Harvester,Proposed,N/A
C-NIR-0013,Kabankalan Diversified Farm Collective,9.95781,122.8166747,FME,Mobile Solar Irrigator,Proposed,N/A
C-NIR-0014,Ilog Agro Cluster,9.98252,122.736828,FME,Rice Mill,Existing,Operational
C-NIR-0014,Ilog Agro Cluster,9.98252,122.736828,FME,Mechanical Dryer,Existing,Operational
C-NIR-0014,Ilog Agro Cluster,9.98252,122.736828,FME,Hand tractor,Existing,Operational
C-NIR-0014,Ilog Agro Cluster,9.98252,122.736828,FME,Water pump,Existing,Operational
C-NIR-0014,Ilog Agro Cluster,9.98252,122.736828,FME,Bao-bao,Existing,Operational
C-NIR-0014,Ilog Agro Cluster,9.9001,122.706409,FME,Rice Mill,Existing,Operational
C-NIR-0014,Ilog Agro Cluster,9.9001,122.706409,FME,Rice Thresher,Existing,Operational
C-NIR-0014,Ilog Agro Cluster,9.9001,122.706409,FME,Water pump,Existing,Operational
C-NIR-0014,Ilog Agro Cluster,9.9001,122.706409,FME,Hand Tractor,Existing,Operational
C-NIR-0014,Ilog Agro Cluster,9.9001,122.706409,FME,Excavator,Existing,Operational
C-NIR-0014,Ilog Agro Cluster,9.9001,122.706409,FME,Turtle,Existing,Operational
C-NIR-0014,Ilog Agro Cluster,9.9001,122.706409,INFRASTRUCTURE,Multi-Purpose Center,Existing,Functional
C-NIR-0014,Ilog Agro Cluster,9.98252,122.736828,INFRASTRUCTURE,Construction of irrigation water system,Proposed,N/A
C-NIR-0014,Ilog Agro Cluster,9.98252,122.736828,FME,Multi Solar Tunnel Dryer,Proposed,N/A
C-NIR-0014,Ilog Agro Cluster,9.98252,122.736828,INFRASTRUCTURE,Rice Warehouse,Proposed,N/A
C-NIR-0014,Ilog Agro Cluster,9.98252,122.736828,FME,Rice transplanter,Proposed,N/A
C-NIR-0014,Ilog Agro Cluster,9.98252,122.736828,INFRASTRUCTURE,Rice Mill,Proposed,N/A
C-NIR-0014,Ilog Agro Cluster,9.98252,122.736828,FME,"90HP 4WD, FARM TRACTOR WITH ROTAVATOR",Proposed,N/A
C-NIR-0014,Ilog Agro Cluster,9.98252,122.736828,FME,Sugarcane Hauling Truck,Proposed,N/A
C-NIR-0053,UPPER MANAPLA CLUSTER FARM,10.96861,123.136933,FME,Farm Tractor with Farm Implements,Proposed,N/A
C-NIR-0015,Candoni Farmers Cluster,9.82821,122.638964,FME,Multi Solar Tunnel Dryer,Proposed,N/A
C-NIR-0015,Candoni Farmers Cluster,9.82821,122.638964,FME,Rice transplanter,Proposed,N/A
C-NIR-0015,Candoni Farmers Cluster,9.82821,122.638964,FME,"90HP 4WD, FARM TRACTOR WITH ROTAVATOR",Proposed,N/A
C-NIR-0015,Candoni Farmers Cluster,9.82821,122.638964,FME,Sugarcane Hauling Truck,Proposed,N/A
C-NIR-0015,Candoni Farmers Cluster,9.82821,122.638964,INFRASTRUCTURE,Rice Warehouse,Proposed,N/A
C-NIR-0015,Candoni Farmers Cluster,9.82821,122.638964,INFRASTRUCTURE,Rice Mill,Proposed,N/A
C-NIR-0054,UPPER SAGAY CLUSTER FARM,10.76667,123.308889,FME,WATER IRRIGATION,Existing,FOR UPGRADE
C-NIR-0054,UPPER SAGAY CLUSTER FARM,10.79452,123.33974,FME,Irrigation pump,Existing,need major repair
C-NIR-0054,UPPER SAGAY CLUSTER FARM,10.79354,123.3752421,FME,Shredder,Existing,Operational
C-NIR-0054,UPPER SAGAY CLUSTER FARM,10.76715,123.309033,FME,Farm TRACTOR with Implements,Proposed,N/A
C-NIR-0054,UPPER SAGAY CLUSTER FARM,10.79452,123.33974,INFRASTRUCTURE,Multi-purpose Building,Proposed,N/A
